Complaint ID,Customer ID,Complaint Text,Category,,,,,
4060,CUST6380,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4061,CUST8996,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4062,CUST3466,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4063,CUST8332,I was hung up on twice by customer service agents.,Customer Service,,,,,
4064,CUST5034,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4065,CUST7202,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4066,CUST7566,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4067,CUST6204,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4068,CUST1772,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4069,CUST1990,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4070,CUST5110,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
4071,CUST1598,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4072,CUST3452,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4073,CUST9384,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4074,CUST2292,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
4075,CUST7576,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4076,CUST5117,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4077,CUST5953,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4078,CUST9572,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4079,CUST1277,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4080,CUST7229,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
4081,CUST2407,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4082,CUST4162,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4083,CUST9273,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4084,CUST3705,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4085,CUST9668,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4086,CUST3590,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
4087,CUST9031,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
4088,CUST8630,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4089,CUST2878,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
4090,CUST5528,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4091,CUST9419,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4092,CUST9135,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4093,CUST2213,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
4094,CUST7219,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
4095,CUST9944,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4096,CUST2606,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4097,CUST9996,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4098,CUST3726,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4099,CUST9225,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4100,CUST8573,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4101,CUST4814,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4102,CUST2527,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4103,CUST3594,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4104,CUST3684,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4105,CUST2570,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4106,CUST4343,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4107,CUST2775,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4108,CUST8464,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4109,CUST6271,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
4110,CUST6544,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4111,CUST5117,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4112,CUST7270,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4113,CUST7590,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4114,CUST3648,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
4115,CUST5215,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4116,CUST4517,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4117,CUST8165,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
4118,CUST6028,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4119,CUST7393,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4120,CUST5134,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
4121,CUST4997,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4122,CUST1598,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4123,CUST4862,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4124,CUST1139,I was hung up on twice by customer service agents.,Customer Service,,,,,
4125,CUST3391,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4126,CUST1667,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4127,CUST8505,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4128,CUST1515,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4129,CUST9046,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4130,CUST1082,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
4131,CUST4187,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4132,CUST7912,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
4133,CUST2617,Refund was promised on call but never processed.,Refund Issues,,,,,
4134,CUST5750,I was hung up on twice by customer service agents.,Customer Service,,,,,
4135,CUST6868,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4136,CUST3583,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4137,CUST7671,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4138,CUST8071,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
4139,CUST1207,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4140,CUST9334,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
4141,CUST5252,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4142,CUST9753,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4143,CUST8396,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4144,CUST8977,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
4145,CUST5032,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4146,CUST9429,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4147,CUST8394,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4148,CUST8520,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
4149,CUST1089,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4150,CUST3714,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4151,CUST3553,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
4152,CUST6605,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4153,CUST3588,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4154,CUST8008,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
4155,CUST4255,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
4156,CUST5687,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4157,CUST7429,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
4158,CUST1596,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4159,CUST6171,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4160,CUST3793,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4161,CUST6244,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
4162,CUST7786,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4163,CUST4024,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4164,CUST7133,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4165,CUST2341,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4166,CUST5667,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4167,CUST2659,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4168,CUST8509,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4169,CUST8046,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4170,CUST8643,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4171,CUST9267,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4172,CUST1158,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
4173,CUST3585,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
4174,CUST8887,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
4175,CUST6569,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4176,CUST1682,I was hung up on twice by customer service agents.,Customer Service,,,,,
4177,CUST6759,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
4178,CUST3334,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4179,CUST3813,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4180,CUST4469,Refund was promised on call but never processed.,Refund Issues,,,,,
4181,CUST5799,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4182,CUST5758,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4183,CUST1439,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
4184,CUST8073,Payment gateway failed multiple times while booking international tickets.,Ticket Booking Problems,,,,,
4185,CUST3231,I was hung up on twice by customer service agents.,Customer Service,,,,,
4186,CUST4306,I was hung up on twice by customer service agents.,Customer Service,,,,,
4187,CUST9441,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4188,CUST5065,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4189,CUST7563,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4190,CUST2540,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4191,CUST2820,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4192,CUST3301,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4193,CUST7701,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4194,CUST8715,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
4195,CUST5777,Payment gateway failed multiple times while booking international tickets.,Ticket Booking Problems,,,,,
4196,CUST4554,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4197,CUST1375,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4198,CUST6886,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4199,CUST5600,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4200,CUST8907,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
4201,CUST2253,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4202,CUST5732,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
4203,CUST2643,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4204,CUST2091,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4205,CUST3948,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4206,CUST8502,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4207,CUST8862,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4208,CUST6551,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4209,CUST8786,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4210,CUST8506,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4211,CUST4006,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
4212,CUST2490,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4213,CUST9515,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4214,CUST2377,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4215,CUST2136,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
4216,CUST5871,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4217,CUST4603,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
4218,CUST3446,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4219,CUST5561,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4220,CUST4490,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4221,CUST9106,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4222,CUST8441,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
4223,CUST7303,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4224,CUST8640,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
4225,CUST1265,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4226,CUST1314,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4227,CUST8768,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4228,CUST5360,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4229,CUST6644,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4230,CUST2375,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4231,CUST5872,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4232,CUST3844,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4233,CUST6483,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4234,CUST6138,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4235,CUST1699,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4236,CUST9082,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4237,CUST1356,Refund was promised on call but never processed.,Refund Issues,,,,,
4238,CUST9966,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4239,CUST2851,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4240,CUST5880,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4241,CUST6233,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4242,CUST6164,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4243,CUST1336,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4244,CUST2276,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4245,CUST1314,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
4246,CUST2662,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4247,CUST8087,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4248,CUST2429,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4249,CUST7931,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4250,CUST1390,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4251,CUST1088,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4252,CUST3729,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
4253,CUST5031,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4254,CUST3166,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4255,CUST9064,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4256,CUST2256,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4257,CUST3739,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4258,CUST7585,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4259,CUST8398,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4260,CUST3991,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4261,CUST1143,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4262,CUST9890,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4263,CUST7454,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
4264,CUST7943,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4265,CUST7665,I was hung up on twice by customer service agents.,Customer Service,,,,,
4266,CUST8100,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
4267,CUST9069,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4268,CUST7810,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4269,CUST7396,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4270,CUST1646,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4271,CUST9822,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4272,CUST1086,Refund claim was closed without informing me.,Refund Issues,,,,,
4273,CUST6843,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4274,CUST2756,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4275,CUST8062,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4276,CUST9645,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4277,CUST7379,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
4278,CUST9078,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4279,CUST5901,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4280,CUST1393,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4281,CUST2839,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4282,CUST2306,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
4283,CUST2523,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4284,CUST1358,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4285,CUST8611,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
4286,CUST6719,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4287,CUST5708,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4288,CUST8605,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4289,CUST2362,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4290,CUST5960,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
4291,CUST7442,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
4292,CUST4002,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4293,CUST7848,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4294,CUST8926,I was hung up on twice by customer service agents.,Customer Service,,,,,
4295,CUST5998,Refund was promised on call but never processed.,Refund Issues,,,,,
4296,CUST4698,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4297,CUST6059,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
4298,CUST7185,Refund was promised on call but never processed.,Refund Issues,,,,,
4299,CUST6036,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4300,CUST4663,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
4301,CUST1685,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4302,CUST5552,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4303,CUST4775,Refund claim was closed without informing me.,Refund Issues,,,,,
4304,CUST8485,Refund was promised on call but never processed.,Refund Issues,,,,,
4305,CUST9879,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4306,CUST5272,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4307,CUST8814,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
4308,CUST2712,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4309,CUST4701,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4310,CUST7724,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4311,CUST9551,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4312,CUST6441,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4313,CUST5383,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
4314,CUST1729,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4315,CUST2575,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
4316,CUST1302,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4317,CUST8448,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4318,CUST4871,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4319,CUST7471,I was hung up on twice by customer service agents.,Customer Service,,,,,
4320,CUST8184,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4321,CUST2950,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
4322,CUST7167,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4323,CUST3090,Refund was promised on call but never processed.,Refund Issues,,,,,
4324,CUST9988,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4325,CUST7903,I was hung up on twice by customer service agents.,Customer Service,,,,,
4326,CUST2480,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4327,CUST4084,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4328,CUST7509,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
4329,CUST3844,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4330,CUST7746,Refund was promised on call but never processed.,Refund Issues,,,,,
4331,CUST9423,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4332,CUST6916,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
4333,CUST5726,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4334,CUST3261,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4335,CUST3166,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4336,CUST7113,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4337,CUST9951,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4338,CUST8063,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4339,CUST9818,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4340,CUST4734,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4341,CUST2307,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4342,CUST9380,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4343,CUST2114,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4344,CUST3498,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4345,CUST2835,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4346,CUST3482,Refund was promised on call but never processed.,Refund Issues,,,,,
4347,CUST4529,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4348,CUST9481,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4349,CUST3774,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4350,CUST5178,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4351,CUST6123,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4352,CUST5735,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4353,CUST3994,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4354,CUST2078,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
4355,CUST6441,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4356,CUST8336,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
4357,CUST9460,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
4358,CUST8444,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4359,CUST4343,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4360,CUST3867,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
4361,CUST8439,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4362,CUST3604,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4363,CUST9443,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
4364,CUST1786,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4365,CUST7651,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4366,CUST6400,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4367,CUST1994,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4368,CUST2326,Refund claim was closed without informing me.,Refund Issues,,,,,
4369,CUST4769,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4370,CUST7998,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
4371,CUST8907,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4372,CUST1526,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4373,CUST2605,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4374,CUST8871,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4375,CUST4879,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4376,CUST9087,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4377,CUST1134,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4378,CUST7805,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4379,CUST7962,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4380,CUST4716,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4381,CUST8921,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
4382,CUST7829,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
4383,CUST5595,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4384,CUST1118,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4385,CUST8872,Refund was promised on call but never processed.,Refund Issues,,,,,
4386,CUST6923,Refund was promised on call but never processed.,Refund Issues,,,,,
